O16277	CHOYP_LOC100635715.5.9	1.29e-25
O16277	CHOYP_LOC100635715.9.9	3.37e-26
O16305	CHOYP_CALM.17.50	2.03e-65
O16305	CHOYP_CALM.26.50	2.03e-65
O16305	CHOYP_CALM.32.50	2.29e-100
O16374	CHOYP_ISCW_ISCW020219.1.1	3.44e-31
O16374	CHOYP_PHUM_PHUM422970.2.2	1.83e-30
O16797	CHOYP_LOC660560.4.4	1.52e-120
O17185	CHOYP_LOC100120322.1.3	2.59e-122
O17185	CHOYP_LOC100120322.2.3	5.36e-114
O17185	CHOYP_LOC100120322.3.3	2.59e-122
O17214	CHOYP_FUMH.2.2	0.0
O17320	CHOYP_ACA1_328780.1.1	2.56e-71
O17320	CHOYP_ACT.1.27	0.0
O17320	CHOYP_ACT.11.27	2.30e-58
O17320	CHOYP_ACT.13.27	6.77e-106
O17320	CHOYP_ACT.16.27	2.76e-67
O17320	CHOYP_ACT.18.27	3.33e-139
O17320	CHOYP_ACT.18.27	7.88e-124
O17320	CHOYP_ACT.18.27	9.89e-69
O17320	CHOYP_ACT.19.27	0.0
O17320	CHOYP_ACT.21.27	0.0
O17320	CHOYP_ACT.23.27	0.0
O17320	CHOYP_ACT.24.27	0.0
O17320	CHOYP_ACT.25.27	6.64e-98
O17320	CHOYP_ACT.9.27	0.0
O17320	CHOYP_ACT3.3.3	2.51e-61
O17320	CHOYP_ACT3A.1.1	3.72e-144
O17320	CHOYP_CPIPJ_CPIJ005785.1.1	0.0
O17320	CHOYP_KPBB.2.2	3.85e-56
O17320	CHOYP_LOC100533345.1.2	2.42e-33
O17320	CHOYP_LOC100533357.1.2	1.44e-31
O17320	CHOYP_LOC101470738.2.2	8.67e-103
O17320	CHOYP_LOC752782.1.1	0.0
O17320	CHOYP_NEMVEDRAFT_V1G242065.1.1	0.0
O17320	CHOYP_PAN2.1.1	3.20e-52
O17445	CHOYP_LOC100371985.2.3	8.49e-87
O17482	CHOYP_DGRI_GH13197.1.1	2.10e-67
O17583	CHOYP_LOC100868101.1.1	2.82e-180
O17583	CHOYP_LOC657912.1.1	0.0
O17798	CHOYP_FURIN.1.1	2.52e-97
O17798	CHOYP_PCSK4.2.2	2.04e-95
O17966	CHOYP_BRAFLDRAFT_273832.1.1	2.04e-59
O17966	CHOYP_LOC101160732.1.1	3.58e-59
O18023	CHOYP_LOC100909364.1.1	4.14e-23
O18326	CHOYP_HB.1.1	5.90e-62
O18334	CHOYP_LOC100178081.1.1	2.96e-133
O18334	CHOYP_LOC661182.1.1	2.07e-121
O18334	CHOYP_NAEGRDRAFT_59420.2.2	2.91e-44
O18334	CHOYP_RAB6B.1.1	3.02e-109
O18373	CHOYP_HSP7D.3.3	0.0
O18373	CHOYP_NEMVEDRAFT_V1G135670.1.1	0.0
O18373	CHOYP_SELD.1.2	0.0
O18373	CHOYP_SELD.2.2	0.0
O18404	CHOYP_BRAFLDRAFT_291364.1.1	7.88e-56
O18404	CHOYP_LOC100114736.1.1	1.29e-110
O18404	CHOYP_LOC732961.1.1	1.77e-54
O18638	CHOYP_LOC100367385.1.1	4.55e-78
O18739	CHOYP_CYR61.1.1	6.38e-51
O18756	CHOYP_LOC100370244.1.4	8.33e-175
O18783	CHOYP_BRAFLDRAFT_90679.1.1	1.47e-83
O18783	CHOYP_BRAFLDRAFT_90679.1.1	1.65e-31
O18783	CHOYP_BRAFLDRAFT_90679.1.1	3.00e-45
O18783	CHOYP_BRAFLDRAFT_90679.1.1	3.14e-35
O18783	CHOYP_BRAFLDRAFT_90679.1.1	5.06e-58
O18783	CHOYP_PLMN.11.11	1.29e-39
O18783	CHOYP_PLMN.11.11	1.33e-31
O18783	CHOYP_PLMN.11.11	4.26e-55
O18783	CHOYP_PLMN.11.11	6.33e-51
O18783	CHOYP_PLMN.7.11	1.20e-60
O18783	CHOYP_PLMN.7.11	2.78e-38
O18783	CHOYP_PLMN.7.11	2.78e-83
O18783	CHOYP_PLMN.9.11	3.63e-35
O18783	CHOYP_PLMN.9.11	7.86e-81
O18783	CHOYP_PLMN.9.11	8.80e-57
O18823	CHOYP_MONBRDRAFT_34989.1.1	1.25e-168
O18870	CHOYP_SMN2.1.2	1.06e-37
O18883	CHOYP_TXNDC9.1.1	8.06e-87
O18956	CHOYP_ENTPD1.1.1	1.08e-100
O18973	CHOYP_RABX5.1.2	7.68e-154
O18973	CHOYP_RABX5.2.2	3.01e-121
O19010	CHOYP_LOC100371737.1.1	2.23e-32
O19015	CHOYP_BGAL.2.2	0.0
O19015	CHOYP_LOC100634556.1.1	7.01e-33
O22558	CHOYP_BRAFLDRAFT_81321.5.10	9.23e-24
O23300	CHOYP_TRIADDRAFT_52755.1.1	2.32e-26
O24145	CHOYP_SLIP_0475.1.1	1.23e-22
O24473	CHOYP_CC1G_09497.1.1	3.20e-35
O28045	CHOYP_LOC100377996.1.1	3.55e-24
O28987	CHOYP_LOC100638860.2.2	6.41e-52
O31463	CHOYP_BRAFLDRAFT_114091.1.3	8.01e-72
O31463	CHOYP_BRAFLDRAFT_114091.2.3	1.69e-49
O31463	CHOYP_BRAFLDRAFT_114091.3.3	1.87e-39
O31463	CHOYP_BRAFLDRAFT_98591.1.1	5.57e-38
O32210	CHOYP_LOC100375758.1.1	7.10e-61
O34309	CHOYP_LOC100890479.1.3	2.84e-31
O34309	CHOYP_LOC100890479.1.3	8.37e-49
O34313	CHOYP_LOC591937.1.1	4.67e-41
O35015	CHOYP_BRAFLDRAFT_94936.1.1	1.35e-106
O35075	CHOYP_LOC100640206.1.1	1.27e-148
O35077	CHOYP_GPDA.1.2	1.01e-149
O35094	CHOYP_LOC100878391.1.1	6.11e-121
O35115	CHOYP_LOC100160412.1.2	3.11e-30
O35115	CHOYP_LOC100160412.1.2	4.40e-23
O35115	CHOYP_LOC100160412.1.2	6.73e-71
O35115	CHOYP_LOC100160412.2.2	1.26e-36
O35115	CHOYP_LOC100160412.2.2	2.07e-109
O35115	CHOYP_LOC100160412.2.2	4.08e-31
O35115	CHOYP_SMP_048560.1.2	1.04e-39
O35115	CHOYP_SMP_048560.1.2	2.99e-86
O35115	CHOYP_SMP_048560.2.2	1.35e-21
O35115	CHOYP_SMP_048560.2.2	4.52e-67
O35115	CHOYP_SMP_048560.2.2	7.53e-29
O35125	CHOYP_BRAFLDRAFT_223476.1.1	1.33e-113
O35125	CHOYP_LOC100749506.1.1	1.62e-113
O35127	CHOYP_C10.1.2	3.98e-29
O35127	CHOYP_C10.2.2	6.41e-29
O35127	CHOYP_LOC101357837.1.1	6.24e-29
O35130	CHOYP_NEMVEDRAFT_V1G166546.1.1	1.08e-109
O35134	CHOYP_RPA1.2.2	0.0
O35161	CHOYP_LOC100704608.1.1	0.0
O35165	CHOYP_LOC100367873.1.1	3.90e-76
O35186	CHOYP_LOC763308.1.3	8.23e-108
O35186	CHOYP_LOC763308.3.3	1.57e-121
O35218	CHOYP_CPSF2.1.1	0.0
O35261	CHOYP_E2F3.1.1	2.11e-94
O35264	CHOYP_PA1B2.1.2	1.89e-83
O35276	CHOYP_MUC5AC.1.2	2.53e-26
O35344	CHOYP_LOC100533341.1.1	0.0
O35345	CHOYP_BRAFLDRAFT_279360.1.1	0.0
O35379	CHOYP_MRP1.7.10	0.0
O35379	CHOYP_MRP1.9.10	0.0
O35426	CHOYP_BRAFLDRAFT_124528.1.1	4.10e-34
O35426	CHOYP_XBP1.2.4	2.41e-29
O35462	CHOYP_ANGP2.3.5	1.78e-27
O35495	CHOYP_LOC657012.1.1	2.07e-170
O35548	CHOYP_AAEL_AAEL005666.1.1	3.88e-109
O35586	CHOYP_BRAFLDRAFT_76431.1.2	6.16e-91
O35586	CHOYP_BRAFLDRAFT_76431.2.2	2.60e-76
O35593	CHOYP_EF1A2.3.3	5.79e-129
O35594	CHOYP_LOC100366734.1.1	0.0
O35598	CHOYP_LOC100745330.1.1	1.38e-173
O35600	CHOYP_LOC100378128.1.1	1.55e-25
O35600	CHOYP_LOC101162276.1.1	2.17e-27
O35607	CHOYP_WIT.1.1	4.41e-120
O35608	CHOYP_ANGP2.4.5	3.38e-50
O35613	CHOYP_LOC100368330.1.2	5.48e-41
O35613	CHOYP_LOC100368330.2.2	3.37e-41
O35613	CHOYP_LRRX1.2.11	6.26e-41
O35623	CHOYP_BRAFLDRAFT_125614.1.1	7.80e-30
O35625	CHOYP_LOC100016298.1.1	2.22e-99
O35678	CHOYP_LOC100367289.1.1	2.08e-56
O35704	CHOYP_CLCA1.1.1	0.0
O35704	CHOYP_SPTC1.1.1	0.0
O35723	CHOYP_DNAJB6B.1.2	1.14e-49
O35737	CHOYP_BRAFLDRAFT_136434.1.1	2.00e-72
O35737	CHOYP_LOC100377054.1.1	1.57e-30
O35737	CHOYP_LOC100377054.1.1	4.89e-81
O35737	CHOYP_NEMVEDRAFT_V1G115454.1.2	1.30e-31
O35737	CHOYP_NEMVEDRAFT_V1G115454.1.2	2.43e-28
O35790	CHOYP_AAEL_AAEL004143.1.1	1.57e-54
O35796	CHOYP_ISCW_ISCW020550.2.2	1.71e-26
O35806	CHOYP_contig_044236	1.76e-28
O35806	CHOYP_contig_044236	5.87e-21
O35806	CHOYP_contig_044236	7.12e-35
O35815	CHOYP_BRAFLDRAFT_126822.1.1	2.02e-101
O35817	CHOYP_LOC100374430.1.1	2.02e-33
O35867	CHOYP_PHUM_PHUM305910.1.2	1.26e-86
O35867	CHOYP_PHUM_PHUM305910.1.2	4.82e-21
O35867	CHOYP_PHUM_PHUM305910.2.2	1.01e-115
O35900	CHOYP_LSM2.1.2	1.66e-61
O35920	CHOYP_CAN8.1.2	1.79e-73
O35920	CHOYP_CAN8.2.2	9.81e-108
O35920	CHOYP_LOC100747565.2.2	0.0
O35920	CHOYP_LOC100882339.1.2	4.09e-160
O35954	CHOYP_PITM2.1.2	0.0
O35963	CHOYP_LOC100367291.1.1	6.14e-102
O36022	CHOYP_ACLA_093460.1.1	5.04e-39
O42097	CHOYP_FKH.1.1	4.22e-90
O42101	CHOYP_FTZ-F1.1.1	1.64e-70
O42101	CHOYP_NR5A2.1.1	3.95e-142
O42115	CHOYP_LOC100366437.1.1	8.18e-32
O42115	CHOYP_PHUM_PHUM165720.1.1	2.86e-22
O42123	CHOYP_FKBP1AA.1.1	1.61e-49
O42127	CHOYP_BRAFLDRAFT_99630.7.9	4.82e-45
O42127	CHOYP_BRAFLDRAFT_99630.9.9	2.24e-48
O42175	CHOYP_LOC101169721.1.1	2.06e-88
O42184	CHOYP_CLIP1.2.2	2.80e-37
O42184	CHOYP_CLIP1.2.2	5.70e-31
O42227	CHOYP_BRAFLDRAFT_217516.1.1	1.80e-120
O42248	CHOYP_GBLP.6.7	3.79e-172
O42249	CHOYP_GBLP.1.7	1.92e-120
O42249	CHOYP_GBLP.3.7	0.0
O42249	CHOYP_GBLP.5.7	2.29e-62
O42249	CHOYP_GBLP.5.7	2.91e-121
O42249	CHOYP_GBLP.7.7	0.0
O42249	CHOYP_LOC101079003.1.1	6.17e-39
O42249	CHOYP_TBB.7.7	0.0
O42254	CHOYP_LOC100114171.1.1	9.30e-106
O42260	CHOYP_LOC100525675.1.1	3.96e-65
O42280	CHOYP_WNT9A.1.1	1.05e-125
O42281	CHOYP_PRPH2.1.1	3.33e-38
O42287	CHOYP_BRAFLDRAFT_83720.1.1	3.45e-51
O42287	CHOYP_ITSN1.4.4	0.0
O42287	CHOYP_LOC100368708.1.1	7.68e-69
O42329	CHOYP_ACPR.1.1	1.92e-61
O42350	CHOYP_contig_027593	1.45e-146
O42350	CHOYP_contig_027593	2.97e-73
O42350	CHOYP_contig_027593	3.34e-54
O42350	CHOYP_contig_027593	3.47e-28
O42350	CHOYP_contig_027593	8.69e-76
O42358	CHOYP_RX2.1.1	8.17e-54
O42387	CHOYP_GPSM2.1.1	4.64e-73
O42387	CHOYP_LOC100376500.1.1	1.16e-71
O42387	CHOYP_LOC100554367.1.1	1.39e-72
O42387	CHOYP_PARG.1.1	1.11e-71
O42387	CHOYP_RPS24.1.8	5.80e-65
O42387	CHOYP_RPS24.3.8	8.15e-55
O42387	CHOYP_RPS24.4.8	3.78e-72
O42387	CHOYP_RPS24.5.8	2.48e-71
O42387	CHOYP_RS24.1.6	2.82e-71
O42387	CHOYP_RS24.3.6	1.21e-72
O42387	CHOYP_RS24.5.6	2.16e-63
O42387	CHOYP_RS24.6.6	2.40e-57
O42401	CHOYP_LOC100636433.3.4	4.13e-29
O42409	CHOYP_GFI1B.1.1	2.21e-103
O42449	CHOYP_DIO1.1.1	6.67e-44
O42449	CHOYP_IOD1.1.2	1.05e-43
O42574	CHOYP_ISCW_ISCW009595.1.2	2.74e-34
O42596	CHOYP_AGAP_AGAP000974.1.1	5.24e-92
O42602	CHOYP_CALRL.2.3	4.12e-40
O42603	CHOYP_LOC100680142.1.1	2.34e-57
O42611	CHOYP_HIRA.1.1	0.0
O42643	CHOYP_PY00835.1.1	3.43e-52
O42976	CHOYP_LOC101163257.1.1	2.69e-25
O43143	CHOYP_DHX15.2.2	0.0
O43156	CHOYP_BRAFLDRAFT_231367.1.1	0.0
O43159	CHOYP_LOC100710880.1.1	1.59e-81
O43159	CHOYP_LOC591283.1.1	8.97e-76
O43172	CHOYP_PRPF4.1.1	0.0
O43174	CHOYP_BRAFLDRAFT_87630.1.1	4.07e-125
O43174	CHOYP_CP26A.1.1	3.11e-117
O43175	CHOYP_LOC590971.1.1	5.78e-166
O43251	CHOYP_RFOX2.1.2	1.25e-48
O43257	CHOYP_LOC100649205.1.1	5.65e-51
O43290	CHOYP_SART1.1.1	5.52e-75
O43299	CHOYP_AP5Z1.1.1	7.03e-38
O43301	CHOYP_BRAFLDRAFT_208197.10.21	2.19e-25
O43301	CHOYP_BRAFLDRAFT_208197.12.21	5.58e-78
O43301	CHOYP_BRAFLDRAFT_208197.15.21	1.88e-98
O43301	CHOYP_BRAFLDRAFT_208197.20.21	1.60e-78
O43301	CHOYP_BRAFLDRAFT_208197.4.21	1.95e-47
O43301	CHOYP_BRAFLDRAFT_208197.8.21	7.91e-90
O43301	CHOYP_BRAFLDRAFT_208293.19.20	4.76e-33
O43301	CHOYP_BRAFLDRAFT_208293.4.20	4.68e-95
O43301	CHOYP_BRAFLDRAFT_208293.9.20	5.91e-36
O43301	CHOYP_BRAFLDRAFT_208436.11.32	5.38e-30
O43301	CHOYP_BRAFLDRAFT_208436.14.32	5.94e-74
O43301	CHOYP_BRAFLDRAFT_208436.17.32	4.83e-77
O43301	CHOYP_BRAFLDRAFT_208436.20.32	1.07e-68
O43301	CHOYP_BRAFLDRAFT_208436.21.32	8.04e-50
O43301	CHOYP_BRAFLDRAFT_208436.25.32	1.34e-102
O43301	CHOYP_BRAFLDRAFT_208436.31.32	2.84e-68
O43301	CHOYP_BRAFLDRAFT_208436.4.32	5.26e-112
O43301	CHOYP_BRAFLDRAFT_208436.5.32	3.86e-82
O43301	CHOYP_BRAFLDRAFT_208436.7.32	1.25e-91
O43301	CHOYP_BRAFLDRAFT_208436.8.32	2.74e-107
O43301	CHOYP_BRAFLDRAFT_240194.2.2	9.71e-32
O43301	CHOYP_BRAFLDRAFT_242762.2.8	7.20e-47
O43301	CHOYP_BRAFLDRAFT_242762.4.8	6.38e-37
O43301	CHOYP_BRAFLDRAFT_57788.1.10	3.78e-60
O43301	CHOYP_BRAFLDRAFT_57788.6.10	3.93e-34
O43301	CHOYP_HS12A.11.33	1.64e-75
O43301	CHOYP_HS12A.15.33	2.53e-97
O43301	CHOYP_HS12A.23.33	1.65e-53
O43301	CHOYP_HS12A.28.33	2.32e-41
O43301	CHOYP_HS12A.3.33	1.17e-95
O43301	CHOYP_HS12A.31.33	3.45e-98
O43301	CHOYP_HS12A.4.33	3.47e-78
O43301	CHOYP_HS12B.12.14	7.54e-115
O43301	CHOYP_HS12B.4.14	6.02e-70
O43301	CHOYP_HS12B.9.14	8.22e-42
O43301	CHOYP_HSPA12A.11.27	2.78e-64
O43301	CHOYP_HSPA12A.23.27	1.37e-85
O43301	CHOYP_HSPA12A.4.27	5.66e-84
O43301	CHOYP_ISCW_ISCW012626.3.4	6.82e-95
O43301	CHOYP_LOC100207121.2.9	3.09e-40
O43301	CHOYP_LOC100223480.2.4	3.22e-65
O43301	CHOYP_LOC100368695.1.1	9.42e-52
O43301	CHOYP_LOC100372773.3.9	1.92e-66
O43301	CHOYP_LOC100372773.7.9	2.61e-62
O43301	CHOYP_NEMVEDRAFT_V1G212312.1.5	8.01e-92
O43301	CHOYP_NEMVEDRAFT_V1G212312.5.5	5.00e-80
O43303	CHOYP_LOC100373865.1.2	7.23e-29
O43312	CHOYP_MTSS1.1.1.1	3.84e-123
O43312	CHOYP_MTSS1.1.5	6.36e-118
O43312	CHOYP_MTSS1.2.5	2.23e-117
O43312	CHOYP_MTSS1.4.5	7.16e-122
O43312	CHOYP_MTSS1.5.5	1.00e-122
O43312	CHOYP_MTSSL.1.1	2.73e-117
O43324	CHOYP_MCA3.1.1	7.20e-43
O43396	CHOYP_LOC100114636.1.1	1.02e-113
O43396	CHOYP_LOC100893535.1.1	3.16e-113
O43399	CHOYP_AAEL_AAEL007173.1.1	4.17e-28
O43399	CHOYP_AGAP_AGAP004868.1.1	2.21e-32
O43399	CHOYP_LOC100878467.1.4	5.24e-28
O43399	CHOYP_LOC100878467.4.4	4.82e-31
O43399	CHOYP_TPD52.1.1	1.05e-26
O43402	CHOYP_BRAFLDRAFT_260197.1.1	2.68e-51
O43414	CHOYP_ERI3.2.2	9.73e-55
O43432	CHOYP_BRAFLDRAFT_277494.2.3	0.0
O43447	CHOYP_PPIH.1.1	1.23e-101
O43447	CHOYP_RS9.10.13	4.57e-68
O43447	CHOYP_RS9.11.13	4.57e-68
O43451	CHOYP_MGA.1.2	0.0
O43451	CHOYP_MGA.1.2	0.0
O43451	CHOYP_MGAM.1.1	0.0
O43451	CHOYP_MGAM.1.1	0.0
O43451	CHOYP_MGAM.1.1	0.0
O43451	CHOYP_MGAM.1.1	0.0
O43451	CHOYP_SUIS.2.2	1.45e-106
O43451	CHOYP_SUIS.2.2	2.15e-136
O43490	CHOYP_PROM1.3.3	3.87e-57
O43511	CHOYP_LOC100552593.3.3	7.51e-133
O43542	CHOYP_LOC100368320.1.1	6.31e-80
O43543	CHOYP_NEMVEDRAFT_V1G113922.1.1	8.95e-58
O43543	CHOYP_TXN4A.2.2	5.07e-41
O43581	CHOYP_SYT7.1.1	1.32e-115
O43586	CHOYP_PSTPIP1.1.1	5.24e-43
O43586	CHOYP_PSTPIP1A.1.1	1.62e-42
O43614	CHOYP_LOC762961.3.5	9.34e-25
O43639	CHOYP_LOC100533447.2.3	4.56e-96
O43639	CHOYP_LOC658201.1.1	4.56e-96
O43663	CHOYP_BRAFLDRAFT_124259.1.1	1.51e-127
O43683	CHOYP_LOC100543305.1.1	3.17e-73
O43704	CHOYP_ST1B1.1.4	4.48e-35
O43719	CHOYP_LOC100696985.1.1	1.72e-99
O43741	CHOYP_PRKAB2.1.1	2.81e-87
O43790	sp	0.0
O43805	CHOYP_BRAFLDRAFT_57176.3.5	4.10e-51
O43805	CHOYP_BRAFLDRAFT_57176.4.5	6.17e-51
O43805	CHOYP_BRAFLDRAFT_57176.5.5	1.02e-51
O43808	CHOYP_PM34.1.1	2.48e-100
O43818	CHOYP_LOC100376387.1.1	4.63e-163
O43822	CHOYP_LOC576797.1.1	1.96e-51
O43826	CHOYP_SLC37A4.1.1	2.68e-88
O43827	CHOYP_BRAFLDRAFT_125263.7.9	1.56e-53
O43837	CHOYP_BRAFLDRAFT_124233.1.1	1.66e-165
O43900	CHOYP_LOC100160412.1.2	3.94e-57
O43903	CHOYP_LOC100485604.1.1	7.52e-61
O43909	CHOYP_LOC100121031.2.2	0.0
O43933	CHOYP_LOC592476.1.1	0.0
O43934	CHOYP_LOC100369212.1.1	1.28e-127
O44126	CHOYP_LOC100535066.2.2	1.57e-23
O44126	CHOYP_LOC100535066.2.2	2.09e-27
O44252	CHOYP_DWIL_GK23992.1.1	2.13e-26
O44252	CHOYP_LOC754845.3.3	2.18e-22
O44437	CHOYP_LOC100115467.1.1	2.07e-61
O44437	CHOYP_PABP2.1.1	1.44e-61
O45782	CHOYP_AGAP_AGAP001894.1.1	7.04e-22
O45782	CHOYP_LOC100176335.2.7	9.77e-59
O45782	CHOYP_LOC100176335.5.7	6.61e-59
O45782	CHOYP_LOC100176335.7.7	1.55e-50
O45782	CHOYP_LOC100178217.1.2	8.14e-34
O45782	CHOYP_LOC100496973.7.8	3.04e-48
O45870	CHOYP_LOC100878974.1.1	9.82e-84
O45947	CHOYP_LOC100902628.1.1	0.0
O46036	CHOYP_PHUM_PHUM549040.1.1	0.0
O46037	CHOYP_LOC100371677.1.1	0.0
O46037	CHOYP_LOC100744506.1.1	0.0
O46160	CHOYP_LOC100668162.1.1	2.06e-39
O46160	CHOYP_RL14.1.9	5.41e-60
O46160	CHOYP_RL14.2.9	2.24e-60
O46160	CHOYP_RL14.3.9	1.77e-31
O46160	CHOYP_RL14.4.9	1.44e-60
O46160	CHOYP_RL14.5.9	7.16e-60
O46160	CHOYP_RL14.6.9	1.19e-57
O46160	CHOYP_RL14.7.9	4.50e-60
O46160	CHOYP_RL14.9.9	3.22e-57
O46160	CHOYP_RL3.4.7	2.49e-60
O46160	CHOYP_RN45S.1.5	2.01e-29
O46339	CHOYP_MEIS2.2.4	1.14e-48
O46339	CHOYP_MEIS2.3.4	3.30e-51
O46385	CHOYP_LOC578781.4.5	0.0
O46385	CHOYP_SVIL.1.1	1.91e-26
O46385	CHOYP_SVIL.1.1	3.35e-72
O46470	CHOYP_LOC655987.1.3	2.84e-171
O46470	CHOYP_LOC655987.2.3	4.51e-159
O46606	CHOYP_DDHD1.1.1	3.77e-166
O46629	CHOYP_LOC100703423.1.1	0.0
O46640	CHOYP_LOC100710565.1.1	3.70e-33
O46644	CHOYP_TPSG1.1.1	3.95e-41
O46658	CHOYP_CP2BA.1.1	8.56e-61
O49636	CHOYP_PHUM_PHUM335300.1.1	1.91e-28
O54692	CHOYP_ZW10.1.1	2.09e-152
O54697	CHOYP_NALDL.1.1	1.30e-31
O54698	CHOYP_MPI.1.1	1.76e-54
O54698	CHOYP_SLC29A3.1.1	7.45e-82
O54750	CHOYP_BRAFLDRAFT_278496.1.1	1.79e-91
O54750	CHOYP_LOC100701255.1.1	1.58e-115
O54774	CHOYP_BRAFLDRAFT_276908.1.1	0.0
O54826	CHOYP_PHUM_PHUM498110.1.1	7.21e-102
O54827	CHOYP_ISCW_ISCW018337.1.1	1.07e-39
O54829	CHOYP_LOC655987.3.3	0.0
O54834	CHOYP_LOC100366924.1.1	6.65e-84
O54852	CHOYP_LOC100371738.2.3	0.0
O54862	CHOYP_MBTPS2.1.1	2.81e-139
O54873	CHOYP_AIMP1.1.1	2.94e-92
O54874	CHOYP_CDC42BPA.1.1	0.0
O54874	CHOYP_GEK.1.1	0.0
O54874	CHOYP_SI_CH211-89P3.3.1.1	1.56e-53
O54879	CHOYP_CNOT1.1.1	2.55e-22
O54879	CHOYP_LOC100912369.1.1	2.55e-22
O54879	CHOYP_LOC778718.1.1	4.89e-26
O54890	CHOYP_ITB1.1.4	4.81e-79
O54890	CHOYP_ITB1.2.4	2.53e-154
O54890	CHOYP_ITB1.4.4	1.95e-148
O54890	CHOYP_LOC100018342.1.1	1.36e-146
O54890	CHOYP_PAT3.3.4	2.57e-110
O54891	CHOYP_LOC100535066.1.2	4.28e-37
O54891	CHOYP_LOC100535066.1.2	7.43e-29
O54902	CHOYP_LOC100304514.1.1	0.0
O54902	CHOYP_NRAM2.1.1	6.67e-147
O54910	CHOYP_IKBE.1.1	1.84e-40
O54916	CHOYP_REPS1.1.2	2.17e-31
O54916	CHOYP_REPS1.1.2	4.34e-27
O54922	CHOYP_LOC574569.1.1	0.0
O54926	CHOYP_LOC100892743.1.1	6.25e-22
O54928	CHOYP_SOCS-5.1.1	8.83e-83
O54941	CHOYP_LOC100651274.1.1	4.77e-90
O54960	CHOYP_CAPON.1.1	4.51e-74
O54983	CHOYP_CRYM.1.1	4.54e-110
O54990	CHOYP_PROM1.1.3	1.30e-24
O54990	CHOYP_PROM1.2.3	8.06e-60
O55012	CHOYP_LOC654860.1.3	0.0
O55043	CHOYP_ARHG7.1.5	2.31e-169
O55043	CHOYP_ARHG7.3.5	1.67e-170
O55043	CHOYP_ARHG7.4.5	3.57e-27
O55057	CHOYP_PDE6D.1.2	7.42e-87
O55057	CHOYP_PDE6D.2.2	7.42e-87
O55060	CHOYP_LOC101064328.1.3	2.07e-31
O55060	CHOYP_LOC101064328.3.3	1.31e-33
O55070	CHOYP_LOC100368897.1.2	1.39e-60
O55071	CHOYP_BRAFLDRAFT_61918.1.2	1.33e-109
O55071	CHOYP_CP2C1.1.1	5.83e-97
O55076	CHOYP_CDK2.1.1	6.77e-168
O55092	CHOYP_ISCW_ISCW014720.1.2	1.46e-85
O55096	CHOYP_LOC582874.1.1	0.0
O55135	CHOYP_IF6.1.1	3.10e-151
O55173	CHOYP_LOC100533218.1.1	0.0
O55203	CHOYP_LOC657473.1.1	1.18e-177
O55227	CHOYP_UNC50.1.1	1.08e-112
O55230	CHOYP_RA51D.1.1	1.13e-69
O55236	CHOYP_MCE1.1.1	0.0
O57383	CHOYP_DPOLB.1.1	2.00e-162
O57415	CHOYP_RREB1.1.1	4.49e-33
O57415	CHOYP_RREB1.1.1	5.85e-28
O57415	CHOYP_RREB1.1.1	8.45e-62
O57415	CHOYP_ZN836.1.1	7.51e-29
O57415	CHOYP_ZN836.1.1	9.16e-35
O57429	CHOYP_LOC100114408.1.1	3.94e-121
O57472	CHOYP_CHRD.1.2	4.99e-90
O57476	CHOYP_BRAFLDRAFT_115687.1.1	3.85e-141
O57478	CHOYP_LOC100692139.1.1	0.0
O57521	CHOYP_SC31A.1.2	7.67e-140
O57525	CHOYP_CP17A.1.2	9.70e-70
O57579	CHOYP_APN.1.3	0.0
O57590	CHOYP_LOC100373170.1.1	9.71e-140
O57592	CHOYP_LOC100214352.1.1	2.29e-126
O57592	CHOYP_LOC100366813.1.6	5.51e-106
O57592	CHOYP_LOC100366813.2.6	7.89e-87
O57592	CHOYP_LOC100366813.4.6	3.57e-108
O57592	CHOYP_LOC100366813.6.6	5.88e-127
O57592	CHOYP_LOC100707299.1.1	1.65e-35
O57592	CHOYP_P66A.1.1	1.16e-68
O57592	CHOYP_RL7A.1.6	3.33e-90
O57592	CHOYP_RL7A.2.6	5.25e-99
O57592	CHOYP_RL7A.4.6	1.35e-89
O57592	CHOYP_RL7A.5.6	2.36e-65
O57592	CHOYP_RL7A.6.6	9.15e-32
O57593	CHOYP_SURF1.2.2	3.22e-30
O57683	CHOYP_SF3B1.1.3	0.0
O57683	CHOYP_SF3B1.3.3	6.10e-47
O57683	CHOYP_TRIADDRAFT_54034.1.1	8.73e-27
O60140	CHOYP_LOC100368927.1.1	8.55e-39
O60218	CHOYP_ALD2.1.1	3.93e-92
O60218	CHOYP_CRE_18961.1.1	2.55e-32
O60218	CHOYP_DVIR_GJ11267.1.1	1.36e-103
O60218	CHOYP_PHUM_PHUM317840.1.2	3.20e-96
O60218	CHOYP_PHUM_PHUM317840.2.2	1.38e-96
O60229	CHOYP_KALRN.1.2	0.0
O60229	CHOYP_KALRN.2.2	7.19e-113
O60231	CHOYP_LOC100375367.1.1	0.0
O60232	CHOYP_SSSCA1.1.2	5.08e-49
O60232	CHOYP_SSSCA1.2.2	1.39e-50
O60242	CHOYP_LOC100702950.2.4	2.65e-53
O60244	CHOYP_PHUM_PHUM128490.1.1	0.0
O60264	CHOYP_SMARCA5.1.1	0.0
O60271	CHOYP_BRAFLDRAFT_117085.1.1	4.97e-35
